date,result
2013-09-08,6834
2013-09-09,9480
2013-09-10,4313
2013-09-11,1390
2013-09-12,7207
2013-09-13,2918
2013-09-14,9648
2013-09-15,8039
2013-09-16,6790
2013-09-17,3272
2013-09-18,0119
2013-09-19,5749
2013-09-20,0075
2013-09-21,4393
2013-09-22,5409
2013-09-23,8952
2013-09-24,5121
2013-09-25,2248
2013-09-26,7913
2013-09-27,6557
2013-09-28,1316
2013-09-29,8975
2013-09-30,6417
2013-10-01,4269
2013-10-02,3455
2013-10-03,3687
2013-10-04,0181
2013-10-05,5061
2013-10-06,4917
2013-10-07,9079
2013-10-08,7618
2013-10-09,7673
2013-10-10,3464
2013-10-11,0453
2013-10-12,5713
2013-10-13,7216
2013-10-14,4423
2013-10-15,2087
2013-10-16,9861
2013-10-17,3048
2013-10-18,9695
2013-10-19,0787
2013-10-20,0803
2013-10-21,8839
2013-10-22,3713
2013-10-23,7685
2013-10-24,4392
2013-10-25,2132
2013-10-26,3869
2013-10-27,5948
2013-10-28,2477
2013-10-29,1597
2013-10-30,0569
2013-10-31,2196
2013-11-01,7329
2013-11-02,1608
2013-11-03,3826
2013-11-04,1587
2013-11-05,9056
2013-11-06,9978
2013-11-07,8204
2013-11-08,2265
2013-11-09,7042
2013-11-10,8010
2013-11-11,5816
2013-11-12,0462
2013-11-13,4908
2013-11-14,7050
2013-11-15,0441
2013-11-16,9170
2013-11-17,9214
2013-11-18,1832
2013-11-19,7947
2013-11-20,1716
2013-11-21,9486
2013-11-22,9310
2013-11-23,2961
2013-11-24,7862
2013-11-25,5133
2013-11-26,9406
2013-11-27,1048
2013-11-28,2160
2013-11-29,8654
2013-11-30,0147
2013-12-01,3274
2013-12-02,8045
2013-12-03,0787
2013-12-04,0456
2013-12-05,4852
2013-12-06,4780
2013-12-07,5960
2013-12-08,9722
2013-12-09,0274
2013-12-10,2834
2013-12-11,4776
2013-12-12,0347
2013-12-13,8155
2013-12-14,2176
2013-12-15,0530
2013-12-16,6604
2013-12-17,2382
2013-12-18,9082
2013-12-19,3194
2013-12-20,0170
2013-12-21,5471
2013-12-22,8310
2013-12-23,1847
2013-12-24,7054
2013-12-25,4401
2013-12-26,1626
2013-12-27,3607
2013-12-28,1842
2013-12-29,0228
2013-12-30,1806
2013-12-31,7837
2014-01-01,6242
2014-01-02,3187
2014-01-03,5726
2014-01-04,1546
2014-01-05,8069
2014-01-06,0292
2014-01-07,9010
2014-01-08,2879
2014-01-09,4369
2014-01-10,9407
2014-01-11,6913
2014-01-12,3901
2014-01-13,7649
2014-01-14,5087
2014-01-15,4375
2014-01-16,1380
2014-01-17,6160
2014-01-18,5379
2014-01-19,0915
2014-01-20,3651
2014-01-21,2006
2014-01-22,5568
2014-01-23,5934
2014-01-24,1896
2014-01-25,0851
2014-01-26,8376
2014-01-27,4707
2014-01-28,3615
2014-01-29,9084
2014-01-30,1423
2014-01-31,0278
2014-02-01,3045
2014-02-02,7860
2014-02-03,6234
2014-02-04,5794
2014-02-05,4010
2014-02-06,4556
2014-02-07,6843
2014-02-08,0301
2014-02-09,1228
2014-02-10,6183
2014-02-11,9344
2014-02-12,1398
2014-02-13,0648
2014-02-14,9290
2014-02-15,5822
2014-02-16,7023
2014-02-17,1170
2014-02-18,9034
2014-02-19,7212
2014-02-20,5004
2014-02-21,2463
2014-02-22,8734
2014-02-23,9166
2014-02-24,2856
2014-02-25,3085
2014-02-26,6474
2014-02-27,6601
2014-02-28,7142
2014-03-01,0360
2014-03-02,5802
2014-03-03,4387
2014-03-04,1987
2014-03-05,0762
2014-03-06,8048
2014-03-07,1756
2014-03-08,8601
2014-03-09,8043
2014-03-10,7765
2014-03-11,5518
2014-03-12,1251
2014-03-13,6114
2014-03-14,3608
2014-03-15,4526
2014-03-16,6580
2014-03-17,0146
2014-03-18,7940
2014-03-19,5377
2014-03-20,9862
2014-03-21,4875
2014-03-22,8079
2014-03-23,1308
2014-03-24,3428
2014-03-25,9507
2014-03-26,2045
2014-03-27,6438
2014-03-28,7262
2014-03-29,3927
2014-03-30,9770
2014-03-31,2065
2014-04-01,5732
2014-04-02,4784
2014-04-03,0829
2014-04-04,5396
2014-04-05,3248
2014-04-06,8373
2014-04-07,0492
2014-04-08,1407
2014-04-09,6343
2014-04-10,8641
2014-04-11,2988
2014-04-12,8012
2014-04-13,9185
2014-04-14,1545
2014-04-15,7556
2014-04-16,8729
2014-04-17,3391
2014-04-18,5676
2014-04-19,0727
2014-04-20,9061
2014-04-21,2346
2014-04-22,8133
2014-04-23,2376
2014-04-24,0579
2014-04-25,6891
2014-04-26,4087
2014-04-27,5145
2014-04-28,7013
2014-04-29,4612
2014-04-30,0197
2014-05-01,3945
2014-05-02,1552
2014-05-03,8525
2014-05-04,6179
2014-05-05,4287
2014-05-06,1893
2014-05-07,5618
2014-05-08,8900
2014-05-09,4639
2014-05-10,9548
2014-05-11,2709
2014-05-12,6104
2014-05-13,7840
2014-05-14,9577
2014-05-15,3780
2014-05-16,4030
2014-05-17,8148
2014-05-18,7603
2014-05-19,9796
2014-05-20,4402
2014-05-21,6213
2014-05-22,7027
2014-05-23,2894
2014-05-24,1262
2014-05-25,2739
2014-05-26,4920
2014-05-27,8468
2014-05-28,4704
2014-05-29,1522
2014-05-30,0786
2014-05-31,3932
2014-06-01,0269
2014-06-02,5349
2014-06-03,2843
2014-06-04,0627
2014-06-05,9568
2014-06-06,6396
2014-06-07,5987
2014-06-08,9564
2014-06-09,0276
2014-06-10,1003
2014-06-11,9732
2014-06-12,8530
2014-06-13,2065
2014-06-14,1400
2014-06-15,9737
2014-06-16,2563
2014-06-17,8911
2014-06-18,0396
2014-06-19,6194
2014-06-20,1504
2014-06-21,7324
2014-06-22,5025
2014-06-23,9536
2014-06-24,4186
2014-06-25,2505
2014-06-26,3198
2014-06-27,6935
2014-06-28,7731
2014-06-29,4098
2014-06-30,5483
2014-07-01,0320
2014-07-02,8207
2014-07-03,1868
2014-07-04,0353
2014-07-05,0925
2014-07-06,5798
2014-07-07,8022
2014-07-08,4589
2014-07-09,3976
2014-07-10,5611
2014-07-11,2597
2014-07-12,6171
2014-07-13,5016
2014-07-14,7910
2014-07-15,7831
2014-07-16,3095
2014-07-17,4635
2014-07-18,1273
2014-07-19,3659
2014-07-20,9789
2014-07-21,5865
2014-07-22,0456
2014-07-23,2761
2014-07-24,9185
2014-07-25,6815
2014-07-26,4492
2014-07-27,3080
2014-07-28,7253
2014-07-29,6910
2014-07-30,4811
2014-07-31,1887
2014-08-01,5937
2014-08-02,3203
2014-08-03,4381
2014-08-04,8636
2014-08-05,7503
2014-08-06,2554
2014-08-07,9188
2014-08-08,3192
2014-08-09,5006
2014-08-10,7858
2014-08-11,2610
2014-08-12,0385
2014-08-13,6908
2014-08-14,4897
2014-08-15,5820
2014-08-16,9144
2014-08-17,2564
2014-08-18,3592
2014-08-19,8096
2014-08-20,1365
2014-08-21,8746
2014-08-22,9912
2014-08-23,7620
2014-08-24,5311
2014-08-25,2756
2014-08-26,4797
2014-08-27,4630
2014-08-28,6103
2014-08-29,2364
2014-08-30,0913
2014-08-31,7560
2014-09-01,1494
2014-09-02,8577
2014-09-03,4673
2014-09-04,3087
2014-09-05,6513
2014-09-06,2131
2014-09-07,0794
2014-09-08,3063
2014-09-09,5887
2014-09-10,2511
2014-09-11,0260
2014-09-12,7645
2014-09-13,5074
2014-09-14,0480
2014-09-15,2564
2014-09-16,6336
2014-09-17,7483
2014-09-18,5985
2014-09-19,8264
2014-09-20,4371
2014-09-21,2913
2014-09-22,5254
2014-09-23,9077
2014-09-24,0338
2014-09-25,7518
2014-09-26,3412
2014-09-27,8297
2014-09-28,5936
2014-09-29,4616
2014-09-30,5063
2014-10-01,6855
2014-10-02,0760
2014-10-03,2608
2014-10-04,1682
2014-10-05,8940
2014-10-06,7298
2014-10-07,3364
2014-10-08,9012
2014-10-09,4732
2014-10-10,1376
2014-10-11,3848
2014-10-12,7881
2014-10-13,1016
2014-10-14,2645
2014-10-15,8496
2014-10-16,4428
2014-10-17,9154
2014-10-18,3173
2014-10-19,5632
2014-10-20,7903
2014-10-21,6021
2014-10-22,0742
2014-10-23,1180
2014-10-24,3493
2014-10-25,9540
2014-10-26,7305
2014-10-27,8687
2014-10-28,8273
2014-10-29,5025
2014-10-30,0891
2014-10-31,7541
2014-11-01,1904
2014-11-02,5137
2014-11-03,0579
2014-11-04,6116
2014-11-05,2494
2014-11-06,7813
2014-11-07,3982
2014-11-08,8468
2014-11-09,1708
2014-11-10,5380
2014-11-11,6179
2014-11-12,9506
2014-11-13,2718
2014-11-14,8722
2014-11-15,4858
2014-11-16,7954
2014-11-17,5140
2014-11-18,9641
2014-11-19,1768
2014-11-20,3525
2014-11-21,9095
2014-11-22,2982
2014-11-23,0365
2014-11-24,9678
2014-11-25,7056
2014-11-26,3800
2014-11-27,1854
2014-11-28,0472
2014-11-29,9567
2014-11-30,3545
2014-12-01,7041
2014-12-02,9112
2014-12-03,5624
2014-12-04,4359
2014-12-05,7143
2014-12-06,0295
2014-12-07,8203
2014-12-08,5424
2014-12-09,4078
2014-12-10,8291
2014-12-11,3317
2014-12-12,2108
2014-12-13,0647
2014-12-14,5660
2014-12-15,1859
2014-12-16,9405
2014-12-17,2612
2014-12-18,0193
2014-12-19,4911
2014-12-20,3289
2014-12-21,5948
2014-12-22,2592
2014-12-23,6372
2014-12-24,5383
2014-12-25,5017
2014-12-26,3859
2014-12-27,4908
2014-12-28,6519
2014-12-29,1053
2014-12-30,0620
2014-12-31,4295
2015-01-01,9847
2015-01-02,0766
2015-01-03,7537
2015-01-04,1545
2015-01-05,4878
2015-01-06,5301
2015-01-07,7548
2015-01-08,8233
2015-01-09,6384
2015-01-10,1780
2015-01-11,2872
2015-01-12,7456
2015-01-13,8199
2015-01-14,4764
2015-01-15,8045
2015-01-16,6204
2015-01-17,5292
2015-01-18,1593
2015-01-19,2879
2015-01-20,8907
2015-01-21,7233
2015-01-22,4519
2015-01-23,3897
2015-01-24,1701
2015-01-25,9225
2015-01-26,4983
2015-01-27,3332
2015-01-28,8071
2015-01-29,2613
2015-01-30,9712
2015-01-31,8619
2015-02-01,9656
2015-02-02,4397
2015-02-03,4172
2015-02-04,3936
2015-02-05,0963
2015-02-06,1645
2015-02-07,4701
2015-02-08,3581
2015-02-09,0634
2015-02-10,6113
2015-02-11,1757
2015-02-12,4836
2015-02-13,5351
2015-02-14,9543
2015-02-15,0871
2015-02-16,1364
2015-02-17,7029
2015-02-18,5142
2015-02-19,8901
2015-02-20,2694
2015-02-21,6133
2015-02-22,9706
2015-02-23,3848
2015-02-24,7213
2015-02-25,4903
2015-02-26,3394
2015-02-27,8705
2015-02-28,7695
2015-03-01,1931
2015-03-02,9217
2015-03-03,4179
2015-03-04,2861
2015-03-05,0343
2015-03-06,9029
2015-03-07,5724
2015-03-08,0947
2015-03-09,3055
2015-03-10,3616
2015-03-11,0295
2015-03-12,8961
2015-03-13,7681
2015-03-14,3152
2015-03-15,1207
2015-03-16,8096
2015-03-17,4590
2015-03-18,8978
2015-03-19,7509
2015-03-20,5116
2015-03-21,4154
2015-03-22,3812
2015-03-23,1464
2015-03-24,5321
2015-03-25,9372
2015-03-26,4119
2015-03-27,3593
2015-03-28,7948
2015-03-29,8054
2015-03-30,5572
2015-03-31,4013
2015-04-01,5840
2015-04-02,2839
2015-04-03,0912
2015-04-04,6510
2015-04-05,2587
2015-04-06,0834
2015-04-07,6047
2015-04-08,8314
2015-04-09,7945
2015-04-10,4810
2015-04-11,1322
2015-04-12,7421
2015-04-13,8092
2015-04-14,9540
2015-04-15,2184
2015-04-16,8772
2015-04-17,0153
2015-04-18,8360
2015-04-19,6989
2015-04-20,0340
2015-04-21,9105
2015-04-22,1607
2015-04-23,2063
2015-04-24,1448
2015-04-25,6072
2015-04-26,3711
2015-04-27,2153
2015-04-28,7195
2015-04-29,5434
2015-04-30,6859
2015-05-01,8078
2015-05-02,2435
2015-05-03,7496
2015-05-04,9613
2015-05-05,0530
2015-05-06,2460
2015-05-07,6672
2015-05-08,3599
2015-05-09,7302
2015-05-10,4934
2015-05-11,7570
2015-05-12,1079
2015-05-13,3937
2015-05-14,6056
2015-05-15,9710
2015-05-16,8464
2015-05-17,2548
2015-05-18,0637
2015-05-19,7041
2015-05-20,5901
2015-05-21,3926
2015-05-22,0167
2015-05-23,5271
2015-05-24,3446
2015-05-25,8202
2015-05-26,5781
2015-05-27,7256
2015-05-28,9650
2015-05-29,1236
2015-05-30,4088
2015-05-31,0942
2015-06-01,3164
2015-06-02,5769
2015-06-03,0426
2015-06-04,1876
2015-06-05,2452
2015-06-06,9516
2015-06-07,2198
2015-06-08,7987
2015-06-09,8526
2015-06-10,5874
2015-06-11,3611
2015-06-12,7238
2015-06-13,3017
2015-06-14,9705
2015-06-15,6247
2015-06-16,3950
2015-06-17,8992
2015-06-18,0108
2015-06-19,6716
2015-06-20,6329
2015-06-21,9455
2015-06-22,5769
2015-06-23,1906
2015-06-24,8342
2015-06-25,3049
2015-06-26,1880
2015-06-27,8957
2015-06-28,8549
2015-06-29,9060
2015-06-30,7426
2015-07-01,0857
2015-07-02,3762
2015-07-03,5412
2015-07-04,1606
2015-07-05,9301
2015-07-06,2955
2015-07-07,0978
2015-07-08,2726
2015-07-09,6181
2015-07-10,9802
2015-07-11,3460
2015-07-12,3076
2015-07-13,0017
2015-07-14,5397
2015-07-15,1402
2015-07-16,1339
2015-07-17,9278
2015-07-18,8326
2015-07-19,0739
2015-07-20,4531
2015-07-21,0917
2015-07-22,8344
2015-07-23,7154
2015-07-24,1237
2015-07-25,4070
2015-07-26,9116
2015-07-27,3915
2015-07-28,3801
2015-07-29,6187
2015-07-30,0345
2015-07-31,5978
2015-08-01,3647
2015-08-02,2765
2015-08-03,7389
2015-08-04,6083
2015-08-05,3664
2015-08-06,6203
2015-08-07,7536
2015-08-08,9155
2015-08-09,0787
2015-08-10,1835
2015-08-11,2021
2015-08-12,0356
2015-08-13,9304
2015-08-14,5284
2015-08-15,3036
2015-08-16,7663
2015-08-17,0751
2015-08-18,4680
2015-08-19,7211
2015-08-20,5878
2015-08-21,8016
2015-08-22,9561
2015-08-23,9808
2015-08-24,4621
2015-08-25,3615
2015-08-26,8138
2015-08-27,7787
2015-08-28,4162
2015-08-29,7248
2015-08-30,5099
2015-08-31,2686
2015-09-01,3965
2015-09-02,7045
2015-09-03,0254
2015-09-04,5598
2015-09-05,3932
2015-09-06,2608
2015-09-07,9564
2015-09-08,1326
2015-09-09,5390
2015-09-10,2902
2015-09-11,9346
2015-09-12,5094
2015-09-13,7545
2015-09-14,0369
2015-09-15,0217
2015-09-16,2352
2015-09-17,8433
2015-09-18,4016
2015-09-19,2145
2015-09-20,5062
2015-09-21,1802
2015-09-22,0661
2015-09-23,4186
2015-09-24,4491
2015-09-25,6932
2015-09-26,0901
2015-09-27,7269
2015-09-28,9414
2015-09-29,1749
2015-09-30,1813
2015-10-01,6810
2015-10-02,2499
2015-10-03,0139
2015-10-04,3045
2015-10-05,8130
2015-10-06,4667
2015-10-07,0342
2015-10-08,1291
2015-10-09,3454
2015-10-10,9204
2015-10-11,6085
2015-10-12,4982
2015-10-13,7408
2015-10-14,9267
2015-10-15,7738
2015-10-16,2698
2015-10-17,0180
2015-10-18,3774
2015-10-19,1368
2015-10-20,5340
2015-10-21,7420
2015-10-22,9047
2015-10-23,1488
2015-10-24,3924
2015-10-25,0191
2015-10-26,7204
2015-10-27,8609
2015-10-28,6198
2015-10-29,5840
2015-10-30,9245
2015-10-31,8217
2015-11-01,3009
2015-11-02,1529
2015-11-03,7703
2015-11-04,3297
2015-11-05,2080
2015-11-06,9069
2015-11-07,6842
2015-11-08,0924
2015-11-09,4095
2015-11-10,8515
2015-11-11,3453
2015-11-12,7791
2015-11-13,1805
2015-11-14,2863
2015-11-15,0940
2015-11-16,9681
2015-11-17,4398
2015-11-18,6232
2015-11-19,1114
2015-11-20,2980
2015-11-21,4638
2015-11-22,8504
2015-11-23,3462
2015-11-24,7485
2015-11-25,7102
2015-11-26,8993
2015-11-27,4737
2015-11-28,6027
2015-11-29,6145
2015-11-30,3136
2015-12-01,7599
2015-12-02,5647
2015-12-03,2741
2015-12-04,7965
2015-12-05,3297
2015-12-06,6856
2015-12-07,9077
2015-12-08,6281
2015-12-09,2054
2015-12-10,3504
2015-12-11,5236
2015-12-12,0141
2015-12-13,7849
2015-12-14,8624
2015-12-15,1853
2015-12-16,8411
2015-12-17,7756
2015-12-18,4267
2015-12-19,2535
2015-12-20,2973
2015-12-21,6354
2015-12-22,9305
2015-12-23,4265
2015-12-24,0590
2015-12-25,8392
2015-12-26,5189
2015-12-27,3176
2015-12-28,9833
2015-12-29,7497
2015-12-30,5053
2015-12-31,9370
2016-01-01,2620
2016-01-02,4324
2016-01-03,8230
2016-01-04,8982
2016-01-05,8230
2016-01-06,8982
2016-01-07,7011
2016-01-08,2390
2016-01-09,0798
2016-01-10,9243
2016-01-11,5309
2016-01-12,5640
2016-01-13,7153
2016-01-14,8635
2016-01-15,6906
2016-01-16,2065
2016-01-17,1367
2016-01-18,2588
2016-01-19,4708
2016-01-20,5464
2016-01-21,2961
2016-01-22,0143
2016-01-23,0385
2016-01-24,4394
2016-01-25,1907
2016-01-26,0623
2016-01-27,4382
2016-01-28,7076
2016-01-29,2435
2016-01-30,3608
2016-01-31,7456
2016-02-01,3043
2016-02-02,8311
2016-02-03,0761
2016-02-04,1960
2016-02-05,7436
2016-02-06,9576
2016-02-07,0920
2016-02-08,4294
2016-02-09,8157
2016-02-10,9637
2016-02-11,5894
2016-02-12,1181
2016-02-13,7380
2016-02-14,3968
2016-02-15,1776
2016-02-16,5905
2016-02-17,8540
2016-02-18,2543
2016-02-19,7260
2016-02-20,9405
2016-02-21,4074
2016-02-22,1026
2016-02-23,0746
2016-02-24,9800
2016-02-25,2024
2016-02-26,9717
2016-02-27,5913
2016-02-28,4035
2016-02-29,3673
2016-03-01,8131
2016-03-02,5162
2016-03-03,9924
2016-03-04,2753
2016-03-05,0688
2016-03-06,1726
2016-03-07,8016
2016-03-08,9581
2016-03-09,3135
2016-03-10,6805
2016-03-11,7691
2016-03-12,3495
2016-03-13,0684
2016-03-14,1143
2016-03-15,2989
2016-03-16,0213
2016-03-17,7110
2016-03-18,5967
2016-03-19,4713
2016-03-20,2192
2016-03-21,9032
2016-03-22,8352
2016-03-23,4800
2016-03-24,1306
2016-03-25,2823
2016-03-26,9101
2016-03-27,3648
2016-03-28,4064
2016-03-29,4210
2016-03-30,8691
2016-03-31,5007
2016-04-01,6484
2016-04-02,3170
2016-04-03,6432
2016-04-04,0912
2016-04-05,8043
2016-04-06,7781
2016-04-07,1507
2016-04-08,5879
2016-04-09,6829
2016-04-10,0410
2016-04-11,9076
2016-04-12,6934
2016-04-13,4856
2016-04-14,1697
2016-04-15,3039
2016-04-16,1101
2016-04-17,3864
2016-04-18,4143
2016-04-19,7990
2016-04-20,6537
2016-04-21,2539
2016-04-22,0913
2016-04-23,0827
2016-04-24,6809
2016-04-25,2651
2016-04-26,4281
2016-04-27,8929
2016-04-28,8048
2016-04-29,0425
2016-04-30,1752
2016-05-01,7297
2016-05-02,9131
2016-05-03,3309
2016-05-04,4975
2016-05-05,6045
2016-05-06,7613
2016-05-07,0072
2016-05-08,6249
2016-05-09,5697
2016-05-10,8963
2016-05-11,0652
2016-05-12,8160
2016-05-13,5474
2016-05-14,6109
2016-05-15,4485
2016-05-16,3929
2016-05-17,5021
2016-05-18,3963
2016-05-19,7306
2016-05-20,7082
2016-05-21,8743
2016-05-22,0824
2016-05-23,7962
2016-05-24,1770
2016-05-25,4605
2016-05-26,0616
2016-05-27,5063
2016-05-28,0317
2016-05-29,4156
2016-05-30,8571
2016-05-31,1964
2016-06-01,9587
2016-06-02,9338
2016-06-03,8312
2016-06-04,3810
2016-06-05,2078
2016-06-06,4607
2016-06-07,1180
2016-06-08,3272
2016-06-09,7056
2016-06-10,5860
2016-06-11,4525
2016-06-12,1344
2016-06-13,9064
2016-06-14,2914
2016-06-15,0370
2016-06-16,4113
2016-06-17,2684
2016-06-18,9577
2016-06-19,5271
2016-06-20,8138
2016-06-21,7191
2016-06-22,5925
2016-06-23,9805
2016-06-24,9139
2016-06-25,0431
2016-06-26,2897
2016-06-27,7464
2016-06-28,1084
2016-06-29,9301
2016-06-30,4946
2016-07-01,8022
2016-07-02,4238
2016-07-03,0362
2016-07-04,9313
2016-07-05,5880
2016-07-06,8295
2016-07-07,8784
2016-07-08,0908
2016-07-09,1525
2016-07-10,4915
2016-07-11,9675
2016-07-12,3101
2016-07-13,4562
2016-07-14,2276
2016-07-15,5787
2016-07-16,1870
2016-07-17,4098
2016-07-18,7061
2016-07-19,3506
2016-07-20,6074
2016-07-21,2988
2016-07-22,9370
2016-07-23,5346
2016-07-24,9236
2016-07-25,1992
2016-07-26,7129
2016-07-27,3287
2016-07-28,7708
2016-07-29,1628
2016-07-30,0181
2016-07-31,7164
2016-08-01,3248
2016-08-02,5343
2016-08-03,7821
2016-08-04,9508
2016-08-05,2740
2016-08-06,1765
2016-08-07,5015
2016-08-08,4263
2016-08-09,3047
2016-08-10,1479
2016-08-11,5673
2016-08-12,3492
2016-08-13,1378
2016-08-14,7629
2016-08-15,9434
2016-08-16,3126
2016-08-17,2755
2016-08-18,2201
2016-08-19,1369
2016-08-20,6861
2016-08-21,9173
2016-08-22,7019
2016-08-23,9459
2016-08-24,3247
2016-08-25,5819
2016-08-26,4383
2016-08-27,2701
2016-08-28,8367
2016-08-29,4831
2016-08-30,6856
2016-08-31,1539
2016-09-01,4278
2016-09-02,9634
2016-09-03,0994
2016-09-04,2719
2016-09-05,5077
2016-09-06,1086
2016-09-07,7601
2016-09-08,8428
2016-09-09,9178
2016-09-10,3171
2016-09-11,4048
2016-09-12,6286
2016-09-13,2522
2016-09-14,1834
2016-09-15,8794
2016-09-16,3582
2016-09-17,7198
2016-09-18,5129
2016-09-19,6117
2016-09-20,0494
2016-09-21,3965
2016-09-22,5519
2016-09-23,9546
2016-09-24,2682
2016-09-25,8579
2016-09-26,5628
2016-09-27,3202
2016-09-28,4659
2016-09-29,1055
2016-09-30,8643
2016-10-01,0406
2016-10-02,6945
2016-10-03,1175
2016-10-04,8308
2016-10-05,9294
2016-10-06,3794
2016-10-07,0329
2016-10-08,5346
2016-10-09,8757
2016-10-10,4508
2016-10-11,2162
2016-10-12,6411
2016-10-13,8605
2016-10-14,1474
2016-10-15,6751
2016-10-16,2805
2016-10-17,3048
2016-10-18,9038
2016-10-19,0163
2016-10-20,5521
2016-10-21,9314
2016-10-22,7213
2016-10-23,1282
2016-10-24,4577
2016-10-25,8459
2016-10-26,2067
2016-10-27,3117
2016-10-28,7386
2016-10-29,9743
2016-10-30,2869
2016-10-31,9806
2016-11-01,4595
2016-11-02,1246
2016-11-03,0125
2016-11-04,8487
2016-11-05,3781
2016-11-06,6213
2016-11-07,4837
2016-11-08,0115
2016-11-09,7925
2016-11-10,4169
2016-11-11,2693
2016-11-12,8727
2016-11-13,4635
2016-11-14,4406
2016-11-15,6071
2016-11-16,9437
2016-11-17,7962
2016-11-18,8126
2016-11-19,1914
2016-11-20,7687
2016-11-21,6089
2016-11-22,5112
2016-11-23,8391
2016-11-24,0783
2016-11-25,4634
2016-11-26,6804
2016-11-27,1355
2016-11-28,9031
2016-11-29,2181
2016-11-30,2419
2016-12-01,5963
2016-12-02,9602
2016-12-03,8335
2016-12-04,0941
2016-12-05,5826
2016-12-06,4165
2016-12-07,9286
2016-12-08,2087
2016-12-09,1848
2016-12-10,8803
2016-12-11,9435
2016-12-12,6185
2016-12-13,7073
2016-12-14,1145
2016-12-15,5651
2016-12-16,0973
2016-12-17,3702
2016-12-18,3291
2016-12-19,5017
2016-12-20,7819
2016-12-21,1622
2016-12-22,9569
2016-12-23,8153
2016-12-24,6043
2016-12-25,8902
2016-12-26,5040
2016-12-27,0837
2016-12-28,4893
2016-12-29,9620
2016-12-30,3196
2016-12-31,4207
2017-01-01,7863
2017-01-02,8823
2017-01-03,0511
2017-01-04,8025
2017-01-05,7208
2017-01-06,3069
2017-01-07,6576
2017-01-08,9232
2017-01-09,4978
2017-01-10,5725
2017-01-11,0734
2017-01-12,3771
2017-01-13,7560
2017-01-14,3406
2017-01-15,0748
2017-01-16,6311
2017-01-17,6951
2017-01-18,3546
2017-01-19,7587
2017-01-20,1705
2017-01-21,5069
2017-01-22,3681
2017-01-23,1882
2017-01-24,4278
2017-01-25,0656
2017-01-26,7136
2017-01-27,8684
2017-01-28,9760
2017-01-29,2938
2017-01-30,2096
2017-01-31,7511
2017-02-01,0487
2017-02-02,6307
2017-02-03,4502
2017-02-04,8920
2017-02-05,1885
2017-02-06,3052
2017-02-07,7003
2017-02-08,2825
2017-02-09,6715
2017-02-10,5261
2017-02-11,9113
2017-02-12,3269
2017-02-13,1577
2017-02-14,3831
2017-02-15,7319
2017-02-16,5095
2017-02-17,2189
2017-02-18,4282
2017-02-19,1197
2017-02-20,7303
2017-02-21,0532
2017-02-22,1361
2017-02-23,9658
2017-02-24,2526
2017-02-25,0757
2017-02-26,5913
2017-02-27,6792
2017-02-28,6645
2017-03-01,9234
2017-03-02,8404
2017-03-03,3720
2017-03-04,2621
2017-03-05,0742
2017-03-06,1097
2017-03-07,7588
2017-03-08,8042
2017-03-09,6949
2017-03-10,0719
2017-03-11,9285
2017-03-12,8807
2017-03-13,5178
2017-03-14,0386
2017-03-15,4911
2017-03-16,3604
2017-03-17,9534
2017-03-18,2540
2017-03-19,9439
2017-03-20,5926
2017-03-21,8003
2017-03-22,5786
2017-03-23,1085
2017-03-24,2462
2017-03-25,6991
2017-03-26,8245
2017-03-27,4419
2017-03-28,7668
2017-03-29,8494
2017-03-30,0533
2017-03-31,9082
2017-04-01,2739
2017-04-02,0692
2017-04-03,5190
2017-04-04,7875
2017-04-05,9838
2017-04-06,6704
2017-04-07,1164
2017-04-08,5183
2017-04-09,3120
2017-04-10,8269
2017-04-11,0985
2017-04-12,2061
2017-04-13,3414
2017-04-14,6108
2017-04-15,7112
2017-04-16,3574
2017-04-17,7846
2017-04-18,6621
2017-04-19,0603
2017-04-20,9080
2017-04-21,4912
2017-04-22,5939
2017-04-23,1843
2017-04-24,2411
2017-04-25,7492
2017-04-26,8132
2017-04-27,2087
2017-04-28,3489
2017-04-29,6978
2017-04-30,3039
2017-05-01,6673
2017-05-02,6596
2017-05-03,0729
2017-05-04,4013
2017-05-05,1167
2017-05-06,8670
2017-05-07,4719
2017-05-08,2960
2017-05-09,0582
2017-05-10,3494
2017-05-11,7239
2017-05-12,4075
2017-05-13,6206
2017-05-14,5487
2017-05-15,2642
2017-05-16,2813
2017-05-17,5201
2017-05-18,1931
2017-05-19,6843
2017-05-20,9107
2017-05-21,1622
2017-05-22,8072
2017-05-23,3740
2017-05-24,4613
2017-05-25,7545
2017-05-26,2507
2017-05-27,8997
2017-05-28,3749
2017-05-29,1182
2017-05-30,4081
2017-05-31,7043
2017-06-01,9366
2017-06-02,3072
2017-06-03,1855
2017-06-04,3212
2017-06-05,7256
2017-06-06,1560
2017-06-07,6382
2017-06-08,8926
2017-06-09,1650
2017-06-10,8470
2017-06-11,7498
2017-06-12,1097
2017-06-13,2940
2017-06-14,0456
2017-06-15,3768
2017-06-16,4246
2017-06-17,6373
2017-06-18,2452
2017-06-19,0786
2017-06-20,1648
2017-06-21,2177
2017-06-22,8908
2017-06-23,9052
2017-06-24,3412
2017-06-25,0051
2017-06-26,1267
2017-06-27,6130
2017-06-28,1716
2017-06-29,1378
2017-06-30,8603
2017-07-01,9504
2017-07-02,5814
2017-07-03,3042
2017-07-04,9423
2017-07-05,4568
2017-07-06,1783
2017-07-07,0524
